pv_datetime,post_code,last_postcode_pvs,pvs,load_date
2021-01-28 21:00:00.000000,pntk,0,7,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,lrda,0,8,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,xwki,0,12,2021-02-01 09:19:57.000000
2021-01-22 23:00:00.000000,obul,0,16,2021-02-01 09:19:57.000000
2021-01-22 22:00:00.000000,ccrj,0,10,2021-02-01 09:19:57.000000
2021-01-22 21:00:00.000000,ncfu,0,17,2021-02-01 09:19:57.000000
2021-01-27 20:00:00.000000,oihp,0,12,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,xezd,0,9,2021-02-01 09:19:57.000000
2021-01-23 20:00:00.000000,qipq,0,8,2021-02-01 09:19:57.000000
2021-01-31 19:00:00.000000,pbkm,0,5,2021-02-01 09:19:57.000000
2021-01-30 20:00:00.000000,edjo,0,6,2021-02-01 09:19:57.000000
2021-01-24 20:00:00.000000,mwwh,0,9,2021-02-01 09:19:57.000000
2021-01-22 23:00:00.000000,xsmg,0,12,2021-02-01 09:19:57.000000
2021-01-27 22:00:00.000000,eboo,0,14,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,tjvu,0,11,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,rqhh,0,8,2021-02-01 09:19:57.000000
2021-01-21 22:00:00.000000,ohnj,0,13,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,ttyo,0,9,2021-02-01 09:19:57.000000
2021-01-26 23:00:00.000000,snaz,0,10,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,eswp,0,11,2021-02-01 09:19:57.000000
2021-01-26 20:00:00.000000,hypx,0,19,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,izyt,0,6,2021-02-01 09:19:57.000000
2021-01-23 23:00:00.000000,kqcs,0,12,2021-02-01 09:19:57.000000
2021-01-22 20:00:00.000000,acrn,0,11,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,tlyl,0,13,2021-02-01 09:19:57.000000
2021-01-26 20:00:00.000000,htdj,0,14,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,ssly,0,10,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,cumm,0,10,2021-02-01 09:19:57.000000
2021-01-22 21:00:00.000000,ukih,0,7,2021-02-01 09:19:57.000000
2021-01-21 20:00:00.000000,amrn,0,7,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,jrbw,0,11,2021-02-01 09:19:57.000000
2021-01-23 21:00:00.000000,finf,0,15,2021-02-01 09:19:57.000000
2021-01-22 21:00:00.000000,vevr,0,7,2021-02-01 09:19:57.000000
2021-01-21 22:00:00.000000,fjxs,0,11,2021-02-01 09:19:57.000000
2021-01-21 20:00:00.000000,kmju,0,15,2021-02-01 09:19:57.000000
2021-01-30 22:00:00.000000,lcel,0,10,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,odsm,0,11,2021-02-01 09:19:57.000000
2021-01-27 23:00:00.000000,ilss,0,9,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,lopl,0,7,2021-02-01 09:19:57.000000
2021-01-29 21:00:00.000000,mfnl,0,16,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,fzzz,0,15,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,utwb,0,9,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,zyce,0,7,2021-02-01 09:19:57.000000
2021-01-23 20:00:00.000000,njmw,0,19,2021-02-01 09:19:57.000000
2021-01-22 23:00:00.000000,cczv,0,13,2021-02-01 09:19:57.000000
2021-01-22 22:00:00.000000,idsv,0,9,2021-02-01 09:19:57.000000
2021-01-21 23:00:00.000000,lvoa,0,10,2021-02-01 09:19:57.000000
2021-01-21 22:00:00.000000,ntwu,0,10,2021-02-01 09:19:57.000000
2021-01-21 19:00:00.000000,gtra,0,10,2021-02-01 09:19:57.000000
2021-01-31 22:00:00.000000,qukf,0,20,2021-02-01 09:19:57.000000
2021-01-31 20:00:00.000000,pkkw,0,10,2021-02-01 09:19:57.000000
2021-01-31 19:00:00.000000,kuhe,0,9,2021-02-01 09:19:57.000000
2021-01-30 23:00:00.000000,gxio,0,7,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,aorz,0,9,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,ekpb,0,8,2021-02-01 09:19:57.000000
2021-01-27 22:00:00.000000,fetj,0,13,2021-02-01 09:19:57.000000
2021-01-26 20:00:00.000000,bbwz,0,12,2021-02-01 09:19:57.000000
2021-01-24 21:00:00.000000,wcus,0,6,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,jfoh,0,10,2021-02-01 09:19:57.000000
2021-01-27 19:00:00.000000,ohyr,0,13,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,bxnr,0,19,2021-02-01 09:19:57.000000
2021-01-24 20:00:00.000000,yayz,0,9,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,rmoi,0,9,2021-02-01 09:19:57.000000
2021-01-21 21:00:00.000000,lbbh,0,9,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,aakg,0,11,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,qxfn,0,12,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,iawx,0,7,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,wavb,0,7,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,nzap,0,11,2021-02-01 09:19:57.000000
2021-01-23 23:00:00.000000,dqcs,0,10,2021-02-01 09:19:57.000000
2021-01-23 20:00:00.000000,ltxp,0,9,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,ppfi,0,10,2021-02-01 09:19:57.000000
2021-01-22 21:00:00.000000,owti,0,10,2021-02-01 09:19:57.000000
2021-01-22 20:00:00.000000,xcwp,0,13,2021-02-01 09:19:57.000000
2021-01-31 20:00:00.000000,qwsf,0,11,2021-02-01 09:19:57.000000
2021-01-30 20:00:00.000000,wwsh,0,8,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,nwwd,0,9,2021-02-01 09:19:57.000000
2021-01-24 21:00:00.000000,rpou,0,13,2021-02-01 09:19:57.000000
2021-01-23 23:00:00.000000,agkv,0,17,2021-02-01 09:19:57.000000
2021-01-22 20:00:00.000000,okvk,0,10,2021-02-01 09:19:57.000000
2021-01-22 19:00:00.000000,ciud,0,9,2021-02-01 09:19:57.000000
2021-01-21 21:00:00.000000,xxbe,0,7,2021-02-01 09:19:57.000000
2021-01-31 23:00:00.000000,jojc,13,13,2021-02-01 09:19:57.000000
2021-01-29 21:00:00.000000,lelw,0,8,2021-02-01 09:19:57.000000
2021-01-28 20:00:00.000000,ivrt,0,9,2021-02-01 09:19:57.000000
2021-01-28 19:00:00.000000,yvmt,0,16,2021-02-01 09:19:57.000000
2021-01-27 23:00:00.000000,lbnd,0,7,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,guql,0,7,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,lqos,0,14,2021-02-01 09:19:57.000000
2021-01-23 21:00:00.000000,rkyh,0,18,2021-02-01 09:19:57.000000
2021-01-31 23:00:00.000000,ncom,11,11,2021-02-01 09:19:57.000000
2021-01-28 20:00:00.000000,bskv,0,11,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,ilmc,0,12,2021-02-01 09:19:57.000000
2021-01-24 21:00:00.000000,pixu,0,15,2021-02-01 09:19:57.000000
2021-01-23 23:00:00.000000,whvm,0,10,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,tmfr,0,17,2021-02-01 09:19:57.000000
2021-01-31 22:00:00.000000,rcfg,0,13,2021-02-01 09:19:57.000000
2021-01-27 22:00:00.000000,xxwx,0,9,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,mhnf,0,12,2021-02-01 09:19:57.000000
2021-01-24 22:00:00.000000,farf,0,6,2021-02-01 09:19:57.000000
2021-01-31 22:00:00.000000,unlk,0,6,2021-02-01 09:19:57.000000
2021-01-31 19:00:00.000000,djwz,0,9,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,sjyt,0,10,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,dczr,0,11,2021-02-01 09:19:57.000000
2021-01-22 21:00:00.000000,kobn,0,13,2021-02-01 09:19:57.000000
2021-01-30 21:00:00.000000,bnle,0,14,2021-02-01 09:19:57.000000
2021-01-29 21:00:00.000000,fqxs,0,18,2021-02-01 09:19:57.000000
2021-01-27 23:00:00.000000,wkat,0,8,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,fbcv,0,9,2021-02-01 09:19:57.000000
2021-01-21 22:00:00.000000,bbin,0,13,2021-02-01 09:19:57.000000
2021-01-21 19:00:00.000000,vibi,0,13,2021-02-01 09:19:57.000000
2021-01-31 22:00:00.000000,hrud,0,16,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,asak,0,8,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,wzhp,0,8,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,firo,0,7,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,avlb,0,9,2021-02-01 09:19:57.000000
2021-01-22 22:00:00.000000,hrby,0,7,2021-02-01 09:19:57.000000
2021-01-22 19:00:00.000000,mjdo,0,10,2021-02-01 09:19:57.000000
2021-01-21 23:00:00.000000,fwfj,0,9,2021-02-01 09:19:57.000000
2021-01-31 23:00:00.000000,vqpj,21,21,2021-02-01 09:19:57.000000
2021-01-28 22:00:00.000000,rqgt,0,11,2021-02-01 09:19:57.000000
2021-01-27 23:00:00.000000,ixeh,0,2,2021-02-01 09:19:57.000000
2021-01-27 20:00:00.000000,rprp,0,7,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,othi,0,11,2021-02-01 09:19:57.000000
2021-01-24 21:00:00.000000,llud,0,7,2021-02-01 09:19:57.000000
2021-01-23 21:00:00.000000,niwb,0,10,2021-02-01 09:19:57.000000
2021-01-31 22:00:00.000000,vqif,0,10,2021-02-01 09:19:57.000000
2021-01-31 19:00:00.000000,ddbm,0,9,2021-02-01 09:19:57.000000
2021-01-30 22:00:00.000000,qwwd,0,4,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,gymk,0,4,2021-02-01 09:19:57.000000
2021-01-28 19:00:00.000000,vxod,0,10,2021-02-01 09:19:57.000000
2021-01-30 21:00:00.000000,ztfk,0,16,2021-02-01 09:19:57.000000
2021-01-29 23:00:00.000000,tbvo,0,10,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,xcvp,0,7,2021-02-01 09:19:57.000000
2021-01-29 21:00:00.000000,sths,0,16,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,uppi,0,7,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,lwxg,0,21,2021-02-01 09:19:57.000000
2021-01-27 19:00:00.000000,zbbm,0,11,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,ztul,0,10,2021-02-01 09:19:57.000000
2021-01-30 23:00:00.000000,opiz,0,8,2021-02-01 09:19:57.000000
2021-01-29 21:00:00.000000,fxea,0,7,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,ywpi,0,9,2021-02-01 09:19:57.000000
2021-01-27 19:00:00.000000,ruek,0,10,2021-02-01 09:19:57.000000
2021-01-31 20:00:00.000000,yroe,0,13,2021-02-01 09:19:57.000000
2021-01-26 23:00:00.000000,tgdc,0,17,2021-02-01 09:19:57.000000
2021-01-26 22:00:00.000000,ckku,0,12,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,catp,0,9,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,mkyz,0,17,2021-02-01 09:19:57.000000
2021-01-22 22:00:00.000000,sqfe,0,12,2021-02-01 09:19:57.000000
2021-01-22 21:00:00.000000,yjdz,0,9,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,lwow,0,10,2021-02-01 09:19:57.000000
2021-01-23 23:00:00.000000,lmwt,0,4,2021-02-01 09:19:57.000000
2021-01-23 21:00:00.000000,qgvb,0,9,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,xiam,0,10,2021-02-01 09:19:57.000000
2021-01-22 20:00:00.000000,qtww,0,5,2021-02-01 09:19:57.000000
2021-01-21 22:00:00.000000,fsxb,0,14,2021-02-01 09:19:57.000000
2021-01-21 20:00:00.000000,ibmw,0,10,2021-02-01 09:19:57.000000
2021-01-26 23:00:00.000000,mzbl,0,14,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,nhuk,0,17,2021-02-01 09:19:57.000000
2021-01-31 21:00:00.000000,webh,0,8,2021-02-01 09:19:57.000000
2021-01-29 21:00:00.000000,sfuj,0,9,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,cmtv,0,15,2021-02-01 09:19:57.000000
2021-01-31 23:00:00.000000,fhhv,15,15,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,rfxt,0,8,2021-02-01 09:19:57.000000
2021-01-28 20:00:00.000000,lxgg,0,10,2021-02-01 09:19:57.000000
2021-01-26 22:00:00.000000,vwlk,0,13,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,wryr,0,8,2021-02-01 09:19:57.000000
2021-01-24 22:00:00.000000,hvpx,0,17,2021-02-01 09:19:57.000000
2021-01-24 20:00:00.000000,rcyv,0,19,2021-02-01 09:19:57.000000
2021-01-21 22:00:00.000000,gesg,0,8,2021-02-01 09:19:57.000000
2021-01-30 22:00:00.000000,sfkp,0,14,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,bwow,0,15,2021-02-01 09:19:57.000000
2021-01-29 23:00:00.000000,cqqq,0,14,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,hdtq,0,8,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,zrjo,0,15,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,donp,0,7,2021-02-01 09:19:57.000000
2021-01-22 23:00:00.000000,jpaa,0,11,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,rdtp,0,11,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,gqjh,0,10,2021-02-01 09:19:57.000000
2021-01-28 19:00:00.000000,tgui,0,3,2021-02-01 09:19:57.000000
2021-01-23 20:00:00.000000,neke,0,8,2021-02-01 09:19:57.000000
2021-01-22 19:00:00.000000,uthx,0,11,2021-02-01 09:19:57.000000
2021-01-21 21:00:00.000000,icjt,0,10,2021-02-01 09:19:57.000000
2021-01-29 23:00:00.000000,ekcb,0,13,2021-02-01 09:19:57.000000
2021-01-28 20:00:00.000000,hrez,0,7,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,urpd,0,9,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,jufb,0,10,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,cwuv,0,9,2021-02-01 09:19:57.000000
2021-01-27 22:00:00.000000,edov,0,9,2021-02-01 09:19:57.000000
2021-01-26 23:00:00.000000,uerb,0,8,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,xfmu,0,13,2021-02-01 09:19:57.000000
2021-01-21 19:00:00.000000,ilkh,0,9,2021-02-01 09:19:57.000000
2021-01-31 22:00:00.000000,mjnp,0,14,2021-02-01 09:19:57.000000
2021-01-30 22:00:00.000000,amww,0,11,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,napz,0,14,2021-02-01 09:19:57.000000
2021-01-23 23:00:00.000000,evum,0,10,2021-02-01 09:19:57.000000
2021-01-23 22:00:00.000000,idvh,0,13,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,epkg,0,9,2021-02-01 09:19:57.000000
2021-01-22 21:00:00.000000,wdsq,0,13,2021-02-01 09:19:57.000000
2021-01-22 19:00:00.000000,sznt,0,7,2021-02-01 09:19:57.000000
2021-01-31 23:00:00.000000,toaw,12,12,2021-02-01 09:19:57.000000
2021-01-29 21:00:00.000000,vusk,0,9,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,dlns,0,8,2021-02-01 09:19:57.000000
2021-01-28 19:00:00.000000,dnug,0,13,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,vtwm,0,12,2021-02-01 09:19:57.000000
2021-01-26 22:00:00.000000,jvqg,0,9,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,yhmc,0,16,2021-02-01 09:19:57.000000
2021-01-24 20:00:00.000000,tfry,0,12,2021-02-01 09:19:57.000000
2021-01-23 22:00:00.000000,dmno,0,6,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,eaqr,0,14,2021-02-01 09:19:57.000000
2021-01-24 21:00:00.000000,svym,0,9,2021-02-01 09:19:57.000000
2021-01-21 19:00:00.000000,pmju,0,10,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,ptji,0,11,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,byzs,0,15,2021-02-01 09:19:57.000000
2021-01-21 21:00:00.000000,ruze,0,14,2021-02-01 09:19:57.000000
2021-01-28 22:00:00.000000,uszd,0,12,2021-02-01 09:19:57.000000
2021-01-26 20:00:00.000000,pugt,0,14,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,wdmb,0,12,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,yngv,0,15,2021-02-01 09:19:57.000000
2021-01-22 23:00:00.000000,fslr,0,7,2021-02-01 09:19:57.000000
2021-01-30 21:00:00.000000,gpzb,0,12,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,hnvv,0,13,2021-02-01 09:19:57.000000
2021-01-27 19:00:00.000000,dtfi,0,13,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,iqxf,0,9,2021-02-01 09:19:57.000000
2021-01-23 21:00:00.000000,wyvt,0,12,2021-02-01 09:19:57.000000
2021-01-22 21:00:00.000000,heuh,0,10,2021-02-01 09:19:57.000000
2021-01-31 19:00:00.000000,nzln,0,9,2021-02-01 09:19:57.000000
2021-01-29 23:00:00.000000,unay,0,11,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,yxcf,0,13,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,ojmp,0,13,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,vvfm,0,10,2021-02-01 09:19:57.000000
2021-01-31 23:00:00.000000,dhbu,13,13,2021-02-01 09:19:57.000000
2021-01-31 20:00:00.000000,hzvc,0,8,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,wtyt,0,13,2021-02-01 09:19:57.000000
2021-01-29 23:00:00.000000,sxkf,0,7,2021-02-01 09:19:57.000000
2021-01-27 22:00:00.000000,dsod,0,8,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,zdvh,0,12,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,slyg,0,10,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,bdmm,0,9,2021-02-01 09:19:57.000000
2021-01-24 21:00:00.000000,dcnb,0,10,2021-02-01 09:19:57.000000
2021-01-24 20:00:00.000000,hxwm,0,12,2021-02-01 09:19:57.000000
2021-01-23 23:00:00.000000,bfkr,0,6,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,oacp,0,10,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,zwml,0,10,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,lxat,0,6,2021-02-01 09:19:57.000000
2021-01-27 19:00:00.000000,jkbl,0,8,2021-02-01 09:19:57.000000
2021-01-21 19:00:00.000000,aaze,0,15,2021-02-01 09:19:57.000000
2021-01-31 19:00:00.000000,pnzg,0,9,2021-02-01 09:19:57.000000
2021-01-30 22:00:00.000000,onwp,0,9,2021-02-01 09:19:57.000000
2021-01-30 20:00:00.000000,rspg,0,12,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,auqi,0,5,2021-02-01 09:19:57.000000
2021-01-22 20:00:00.000000,vtdf,0,16,2021-02-01 09:19:57.000000
2021-01-31 22:00:00.000000,kjph,0,15,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,ioui,0,19,2021-02-01 09:19:57.000000
2021-01-27 20:00:00.000000,tqur,0,11,2021-02-01 09:19:57.000000
2021-01-27 19:00:00.000000,cwgy,0,15,2021-02-01 09:19:57.000000
2021-01-31 20:00:00.000000,aibm,0,14,2021-02-01 09:19:57.000000
2021-01-30 23:00:00.000000,nohx,0,9,2021-02-01 09:19:57.000000
2021-01-30 21:00:00.000000,bsju,0,21,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,cfof,0,10,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,utxf,0,7,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,rpcs,0,9,2021-02-01 09:19:57.000000
2021-01-24 22:00:00.000000,cixb,0,8,2021-02-01 09:19:57.000000
2021-01-31 19:00:00.000000,eivw,0,11,2021-02-01 09:19:57.000000
2021-01-30 21:00:00.000000,nxxg,0,7,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,tjtl,0,17,2021-02-01 09:19:57.000000
2021-01-23 20:00:00.000000,rlgv,0,11,2021-02-01 09:19:57.000000
2021-01-22 22:00:00.000000,pwvw,0,12,2021-02-01 09:19:57.000000
2021-01-30 23:00:00.000000,lmdf,0,12,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,ucws,0,11,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,jvfs,0,12,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,lwcg,0,16,2021-02-01 09:19:57.000000
2021-01-21 23:00:00.000000,uypk,0,8,2021-02-01 09:19:57.000000
2021-01-31 22:00:00.000000,gepl,0,8,2021-02-01 09:19:57.000000
2021-01-31 21:00:00.000000,ojfi,0,13,2021-02-01 09:19:57.000000
2021-01-28 19:00:00.000000,bxbj,0,12,2021-02-01 09:19:57.000000
2021-01-26 22:00:00.000000,qflf,0,8,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,wqwa,0,17,2021-02-01 09:19:57.000000
2021-01-23 23:00:00.000000,kymx,0,10,2021-02-01 09:19:57.000000
2021-01-21 20:00:00.000000,hwdi,0,8,2021-02-01 09:19:57.000000
2021-01-21 19:00:00.000000,veio,0,16,2021-02-01 09:19:57.000000
2021-01-31 22:00:00.000000,ytrd,0,10,2021-02-01 09:19:57.000000
2021-01-30 20:00:00.000000,slts,0,12,2021-02-01 09:19:57.000000
2021-01-29 23:00:00.000000,izoh,0,9,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,wgva,0,15,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,mqgx,0,4,2021-02-01 09:19:57.000000
2021-01-28 19:00:00.000000,encj,0,8,2021-02-01 09:19:57.000000
2021-01-27 23:00:00.000000,oknt,0,8,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,rzkf,0,13,2021-02-01 09:19:57.000000
2021-01-24 20:00:00.000000,hobn,0,7,2021-02-01 09:19:57.000000
2021-01-23 23:00:00.000000,qfgz,0,9,2021-02-01 09:19:57.000000
2021-01-23 22:00:00.000000,tunw,0,10,2021-02-01 09:19:57.000000
2021-01-22 21:00:00.000000,pnoe,0,8,2021-02-01 09:19:57.000000
2021-01-31 22:00:00.000000,bzkb,0,11,2021-02-01 09:19:57.000000
2021-01-31 20:00:00.000000,wabi,0,9,2021-02-01 09:19:57.000000
2021-01-30 20:00:00.000000,nnif,0,7,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,nfbc,0,14,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,zsmh,0,13,2021-02-01 09:19:57.000000
2021-01-26 23:00:00.000000,ntvb,0,10,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,ikgm,0,11,2021-02-01 09:19:57.000000
2021-01-22 19:00:00.000000,qgma,0,17,2021-02-01 09:19:57.000000
2021-01-21 19:00:00.000000,cyic,0,5,2021-02-01 09:19:57.000000
2021-01-30 20:00:00.000000,vxnc,0,9,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,heic,0,6,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,tzxy,0,8,2021-02-01 09:19:57.000000
2021-01-28 20:00:00.000000,ksba,0,11,2021-02-01 09:19:57.000000
2021-01-28 19:00:00.000000,flui,0,11,2021-02-01 09:19:57.000000
2021-01-27 20:00:00.000000,qlrn,0,10,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,fqsu,0,12,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,kdrc,0,12,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,xkdj,0,7,2021-02-01 09:19:57.000000
2021-01-23 22:00:00.000000,atmv,0,10,2021-02-01 09:19:57.000000
2021-01-31 19:00:00.000000,sece,0,12,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,qqnr,0,13,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,cfgd,0,10,2021-02-01 09:19:57.000000
2021-01-21 22:00:00.000000,pmkq,0,8,2021-02-01 09:19:57.000000
2021-01-21 21:00:00.000000,kmyc,0,16,2021-02-01 09:19:57.000000
2021-01-21 20:00:00.000000,ikcr,0,11,2021-02-01 09:19:57.000000
2021-01-31 23:00:00.000000,yiga,8,8,2021-02-01 09:19:57.000000
2021-01-27 19:00:00.000000,kxzz,0,6,2021-02-01 09:19:57.000000
2021-01-24 20:00:00.000000,yhfm,0,9,2021-02-01 09:19:57.000000
2021-01-22 20:00:00.000000,mnso,0,4,2021-02-01 09:19:57.000000
2021-01-21 21:00:00.000000,erlt,0,8,2021-02-01 09:19:57.000000
2021-01-31 23:00:00.000000,ivjs,12,12,2021-02-01 09:19:57.000000
2021-01-29 21:00:00.000000,avbx,0,5,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,pkxf,0,10,2021-02-01 09:19:57.000000
2021-01-28 20:00:00.000000,htxa,0,6,2021-02-01 09:19:57.000000
2021-01-27 23:00:00.000000,qnte,0,17,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,shez,0,8,2021-02-01 09:19:57.000000
2021-01-24 22:00:00.000000,ajoz,0,9,2021-02-01 09:19:57.000000
2021-01-22 21:00:00.000000,mizf,0,13,2021-02-01 09:19:57.000000
2021-01-29 23:00:00.000000,udoj,0,14,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,bfex,0,8,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,tsjd,0,9,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,fiop,0,16,2021-02-01 09:19:57.000000
2021-01-24 22:00:00.000000,kncn,0,10,2021-02-01 09:19:57.000000
2021-01-22 21:00:00.000000,zeyp,0,10,2021-02-01 09:19:57.000000
2021-01-21 21:00:00.000000,qfxm,0,10,2021-02-01 09:19:57.000000
2021-01-31 21:00:00.000000,zuvy,0,16,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,pzzj,0,6,2021-02-01 09:19:57.000000
2021-01-28 20:00:00.000000,vauh,0,8,2021-02-01 09:19:57.000000
2021-01-23 20:00:00.000000,syrt,0,10,2021-02-01 09:19:57.000000
2021-01-22 22:00:00.000000,mhob,0,14,2021-02-01 09:19:57.000000
2021-01-22 21:00:00.000000,uzni,0,13,2021-02-01 09:19:57.000000
2021-01-21 19:00:00.000000,thwi,0,14,2021-02-01 09:19:57.000000
